LSAT,GPA,resident,Sensitive,Label
149,3.3,1,1,1
150,3.52,1,1,0
152,3.56,0,1,1
154,2.3,1,1,1
158,2.63,0,1,0
156,3.39,0,1,0
156,2.75,0,1,0
152,3.1299991607666016,0,1,0
148,3.02,1,1,0
148,3.54,1,1,0
149,3.39,1,1,0
154,3.25,1,1,1
153,2.62,1,1,0
156,3.33,0,1,0
157,2.88,0,1,0
156,3.4,1,1,0
154,2.44,1,1,0
155,3.51,1,1,1
146,2.99,0,1,0
146,3.4,1,1,0
139,2.61,1,1,0
159,2.69,0,1,1
152,2.94,0,1,0
151,3.45,1,1,0
158,2.85,1,1,0
148,3.36,1,1,0
144,3.04,1,1,0
160,3.5,0,1,0
157,2.73,0,1,0
151,3.08,1,1,0
158,3.35,1,1,0
142,2.74,1,1,0
158,2.94,1,1,0
153,3.14,1,1,0
150,3.34,0,1,0
156,3.26,0,1,0
150,2.98,0,1,0
150,3.2,0,1,0
145,3.12,0,1,0
151,3.56,1,1,1
150,3.42,1,1,0
153,3.459999084472656,0,1,0
147,3.45,0,1,0
146,2.85,1,1,0
146,2.72,1,1,0
150,2.58,0,1,0
149,3,0,1,0
144,3.38,1,1,0
157,2.4,1,1,0
142,3.01,0,1,0
145,2.67,0,1,0
150,3.36,0,1,0
154,3.47,0,1,0
131,2.59,1,1,0
153,3.47,1,1,0
140,2.97,1,1,0
154,2.76,0,1,1
159,3.04,1,1,0
158,3.21,1,1,0
149,2.89,0,1,0
156,2.5,1,1,0
158,3.25,0,1,0
153,2.63,1,1,0
154,3.26,1,1,1
150,3.19,0,1,0
142,3.55,1,1,0
150,2.74,1,1,0
151,3.46,0,1,0
154,3.49,0,1,0
156,3.24,0,1,0
145,2.88,1,1,0
153,3.49,0,1,0
147,3.06,0,1,0
160,3.48,1,1,1
142,2.69,1,1,0
148,3.019998550415039,0,1,0
155,3.12,1,1,0
154,3.27,0,1,0
154,3.4,0,1,0
148,3.14,0,1,0
158,3.4499988555908203,0,1,0
158,2.77,0,1,0
153,3.53,1,1,0
147,3.16,1,1,0
148,3.37,0,1,0
159,3.49,1,1,0
154,3.44,1,1,0
159,3.51,0,1,0
157,3.06,0,1,1
154,3.4,1,1,1
156,2.91,0,1,1
152,2.05,0,1,0
136,3.34,0,1,0
149,3.32,0,1,1
150,2.86,1,1,0
159,2.52,0,1,0
145,2.56,1,1,0
151,3.02,1,1,0
158,3.36,1,1,0
156,3.21,0,1,0
138,2.81,1,1,0
138,3.23,0,1,0
151,3,0,1,0
147,2.74,1,1,0
146,3.26,0,1,0
156,3.47,0,1,0
150,3.13,0,1,0
152,2.81,1,1,0
150,3.29,1,1,0
154,2.97,1,1,0
148,3.27,0,1,0
160,3.04,0,1,0
151,3.56,0,1,1
154,1.52,0,1,0
141,2.32,0,1,0
159,3.39,0,1,0
151,3.21,0,1,0
152,2.41,0,1,0
153,3.23,0,1,1
142,2.79,0,1,0
160,3.09,0,1,0
155,3.26,1,1,1
148,3.08,1,1,0
146,3.4,0,1,0
158,3.54,0,1,0
154,3.53,0,1,0
159,3.44,0,1,0
153,3.41,0,1,0
153,3.32,0,1,1
159,3.47,0,1,0
157,3.34,1,1,1
155,2.65,0,1,0
149,2.77,0,1,0
149,3.36,0,1,1
159,3.31,0,1,0
155,2.77,0,1,0
157,3.31,0,1,0
158,2.95,0,1,0
155,3.33,0,1,0
160,2.5,1,1,0
149,3.24,1,1,0
159,2.58,0,1,1
151,2.3,0,1,0
156,3,0,1,0
141,3.36,0,1,0
147,3.5,0,1,0
155,3.36,0,1,0
155,3.15,0,1,0
158,3.45,0,1,0
156,3.33,0,1,0
151,2.89,0,1,0
152,3.28,0,1,0
158,3.2,0,1,0
155,3.55,0,1,0
153,2.11,0,1,0
156,3.55,0,1,0
159,2.76,0,1,0
155,3.42,1,1,1
155,2.65,0,1,1
157,2.92,1,1,0
160,2.94,0,1,0
155,2.65,1,1,0
152,3.01,0,1,0
158,3.35,0,1,1
155,2.86,1,1,1
152,3.44,0,1,0
151,3.41,0,1,1
150,3.22,1,1,0
147,3.35,0,1,0
160,2.33,1,1,0
156,3.31,0,1,0
158,3.45,0,1,0
148,3.51,0,1,0
149,3.05,0,1,0
157,3.45,0,1,0
153,3.13,0,1,0
157,2.94,1,1,0
158,2.9,0,1,1
145,2.36,0,1,0
147,3.43,1,1,0
159,3.25,0,1,0
143,3.13,1,1,0
144,3.15,1,1,0
156,3.23,0,1,0
147,2.94,0,1,0
155,3.52,0,1,0
156,3.219999313354492,0,1,0
159,2.89,0,1,0
159,3.1699981689453125,0,1,0
138,2.37,0,1,0
160,3.53,0,1,0
144,3.04,0,1,0
155,2.83,1,1,0
152,3.07,1,1,0
160,3.33,1,1,1
151,3.1,1,1,0
134,2.71,0,1,0
149,3.56,1,1,0
158,3.38,0,1,0
152,3.4399986267089844,0,1,0
145,3.08,1,1,0
150,3.49,1,1,0
152,3.4,1,1,1
151,2.75,0,1,0
158,3.45,0,1,0
141,3.27,0,1,0
149,2.71,1,1,0
150,3.43,0,1,0
156,2.56,0,1,1
141,3.36,0,1,0
157,3.08,1,1,0
153,3.06,0,1,0
154,3.54,0,1,0
149,2.44,0,1,0
138,3.55,0,1,0
155,3.45,1,1,0
153,2.97,0,1,0
153,3.41,0,1,0
146,3.01,1,1,0
148,3.56,0,1,0
141,3.14,1,1,0
154,2.88,0,1,0
155,2.36,0,1,0
158,3.55,0,1,0
156,2.97,0,1,0
146,3.23,0,1,0
159,3.53,0,1,1
159,3.32,1,1,0
148,3.02,1,1,0
154,3.56,0,1,0
156,3.47,0,1,0
144,3.5,0,1,0
154,2.97,1,1,0
152,3.26,0,1,0
160,3.45,1,1,0
138,3.08,0,1,0
159,3.35,1,1,1
155,3.14,1,1,1
154,3.19,0,1,0
156,2.85,1,1,0
155,3.29,0,1,0
153,3,1,1,0
150,3.299999237060547,1,1,0
152,3.55,0,1,0
154,3.04,1,1,0
150,2.35,0,1,0
146,3.52,1,1,0
158,3,0,1,0
153,3.37,1,1,1
146,2.23,0,1,0
155,3.07,0,1,0
156,3.11,1,1,1
144,3.12,0,1,0
156,2.73,1,1,0
160,3.32,0,1,0
159,3.27,0,1,0
151,3,0,1,0
155,2.66,0,1,0
146,3.23,1,1,0
147,3.21,0,1,0
147,2.82,0,1,0
156,2.95,1,1,0
144,3.08,0,1,0
139,3.4199981689453125,1,1,0
147,3.14,0,1,0
153,2.86,0,1,0
142,3.32,0,1,0
159,3.4,0,1,1
142,3.01,0,1,0
154,2.55,0,1,0
150,3.25,0,1,0
149,2.51,0,1,0
158,2.52,1,1,0
155,3.46,1,1,0
157,3.08,0,1,0
160,3.14,0,1,0
154,3.37,0,1,0
143,3.03,0,1,0
157,3.07,1,1,0
159,2.82,0,1,0
149,3.34,1,1,0
135,3.02,1,1,0
146,2.85,1,1,0
156,3.3,1,1,1
145,3.33,0,1,0
154,2.53,1,1,0
143,2.76,1,1,0
153,2.77,0,1,0
155,3.45,0,1,0
155,3.45,0,1,0
153,2.74,0,1,0
147,2.94,1,1,0
157,3.29,0,1,0
152,3.13,1,1,0
156,3.56,1,1,0
155,2.71,0,1,0
144,3.17,1,1,0
151,3.51,1,1,0
155,2.6,0,1,0
154,3.2,1,1,0
145,3.28,1,1,0
152,3.3,0,1,0
148,3.4,0,1,0
159,2.82,0,1,0
150,3.48,0,1,0
158,3.16,0,1,0
151,3.289999008178711,1,1,0
148,2.74,1,1,0
146,3.33,1,1,0
158,3.21,1,1,0
144,3.45,1,1,0
140,2.97,0,1,0
159,3.43,0,1,1
146,3.2,1,1,0
130,2.58,1,1,0
157,3.41,0,1,0
157,3.12,0,1,1
153,3.2,0,1,0
147,3.31,0,1,0
149,2.91,1,1,0
157,3.55,0,1,1
153,2.62,0,1,0
144,2.62,1,1,0
141,3.21,0,1,0
149,3.4,0,1,0
156,3.48,1,1,1
154,2.9,1,1,0
144,2.8,0,1,0
152,2.78,1,1,0
159,3.15,1,1,0
159,2.63,1,1,0
149,3.52,0,1,0
150,3.05,1,1,1
150,3.5,0,1,0
143,2.68,1,1,0
154,3.3,0,1,0
150,3.21,0,1,0
148,2.82,1,1,0
154,2.779998779296875,0,1,0
157,3.55,1,1,1
143,3.32,1,1,0
154,3.24,0,1,0
159,2.45,0,1,0
153,3.09,1,1,1
149,3.16,0,1,0
152,3.3,0,1,0
150,2.82,0,1,1
158,3.55,1,1,0
150,3.08,1,1,0
152,2.61,0,1,0
155,3.47,1,1,1
159,3.52,0,1,0
158,3.17,1,1,1
153,2.35,1,1,0
139,3.26,1,1,0
157,3.33,1,1,0
150,3.02,0,1,0
142,3.1,1,1,0
156,3.05,1,1,0
151,3.17,1,1,0
151,3.44,0,1,0
126,2.72,1,1,0
153,3.34,0,1,0
149,3.43,0,1,1
152,3.0699996948242188,0,1,0
149,3.38,0,1,0
151,3.0699996948242188,0,1,0
149,2.97,1,1,0
151,3.54,0,1,0
153,2.89,1,1,0
147,3.13,0,1,0
155,3.3,0,1,0
149,3.26,0,1,0
156,3.29,0,1,1
156,3.31,0,1,0
151,3.55,0,1,1
143,3.009998321533203,0,1,0
160,3.4,0,1,0
148,3.219999313354492,0,1,0
143,3.56,1,1,0
155,3.47,1,1,0
151,2.85,0,1,1
150,3.15,0,1,0
153,3.56,0,1,0
142,2.34,1,1,0
154,3.39,1,1,0
160,3.56,1,1,1
158,3.15,0,1,0
150,3.33,0,1,0
150,3.55,0,1,0
151,3.01,1,1,0
157,2.92,1,1,1
155,3.31,1,1,0
149,2.49,1,1,0
138,3.16,0,1,0
159,3.19,1,1,1
152,2.98,0,1,0
141,2.26,1,1,0
158,3.53,0,1,0
156,3.48,1,1,0
143,3.4,1,1,0
149,3.37,0,1,0
156,3.33,0,1,0
158,3.5,0,1,0
156,3.31,0,1,0
157,3.56,1,1,1
151,3.54,0,1,0
151,3.4,0,1,1
144,3.41,0,1,0
158,3.37,0,1,0
148,3.279998779296875,1,1,0
155,3.49,0,1,0
141,3.55,0,1,0
137,3.039999008178711,0,1,0
154,3.42,1,1,1
152,3.48,0,1,0
158,2.91,0,1,0
155,3.38,0,1,0
143,2.8,1,1,0
156,3.33,0,1,0
150,3.49,1,1,0
155,2.79,0,1,0
152,2.78,0,1,0
159,3.16,0,1,0
159,3.22,1,1,0
154,2.49,1,1,1
152,3.32,0,1,0
146,3.49,0,1,0
154,3.17,0,1,0
157,3.09,0,1,1
145,3.04,0,1,0
148,3.55,0,1,0
158,3.17,0,1,0
144,3.06,0,1,0
149,2.89,0,1,0
151,2.84,1,1,0
144,3.47,1,1,0
151,3.37,1,1,0
154,2.85,0,1,0
142,3.13,0,1,0
159,3.47,0,1,0
154,3.509998321533203,0,1,0
151,3.22,0,1,0
152,3.45,1,1,1
147,3.18,0,1,0
156,3.22,0,1,0
142,2.47,0,1,0
157,3.15,1,1,0
156,3.38,0,1,0
157,3.37,0,1,0
152,2.82,1,1,1
151,2.84,0,1,0
152,3.46,0,1,0
156,3.53,1,1,0
156,3.52,0,1,0
154,2.69,1,1,0
148,2.9,0,1,0
151,3.36,0,1,0
150,3.07,0,1,0
154,3.14,0,1,0
154,2.05,0,1,0
158,3.26,1,1,1
147,2.69,1,1,0
155,3.49,1,1,1
154,2.65,0,1,0
160,2.9,0,1,0
160,3.46,1,1,1
146,3.52,0,1,0
153,2.65,1,1,0
140,2.16,1,1,0
144,3.43,0,1,0
152,3.43,0,1,1
155,3.45,1,1,0
149,3.5,0,1,0
155,3.08,0,1,0
145,2.98,0,1,0
145,3.48,0,1,0
149,2.66,0,1,0
156,2.86,1,1,0
151,2.98,0,1,0
158,3.19,0,1,0
152,3.55,0,1,0
148,3.15,1,1,0
154,3.25,1,1,1
158,2.96,0,1,1
147,2.71,0,1,0
146,3.47,1,1,0
150,2.55,1,1,0
150,2.25,1,1,0
148,3.39,1,1,0
157,3.16,0,1,1
158,3.4,0,1,1
157,2.2,1,1,0
156,3.19,1,1,0
155,3.47,1,1,0
155,3.09,0,1,0
159,3.52,0,1,0
158,3.12,0,1,0
150,3.02,0,1,0
151,3.56,1,1,0
144,2.99,0,1,0
153,3.18,0,1,0
155,2.93,0,1,1
149,3.16,0,1,0
155,3.22,0,1,0
150,3.14,0,1,0
153,3.12,0,1,0
159,2.84,0,1,0
146,2.83,0,1,0
152,3.06,0,1,0
157,3.54,0,1,0
147,3.2,0,1,0
157,2.83,1,1,0
158,3.41,0,1,0
151,3.43,1,1,0
158,3.47,0,1,1
145,3.48,0,1,0
150,3.48,0,1,0
155,3.5,1,1,0
154,3.38,0,1,0
148,2.94,0,1,0
157,3.23,0,1,1
150,3.25,0,1,0
155,3.13,1,1,1
155,2.96,1,1,0
156,3.34,1,1,1
154,3.54,1,1,0
155,3.33,0,1,0
158,2.77,0,1,0
154,3.15,0,1,1
143,3.52,1,1,0
143,2.46,1,1,0
159,3.49,0,1,0
148,3.55,1,1,0
143,2.19,1,1,0
155,3.44,0,1,0
152,3.26,0,1,0
150,3.47,0,1,0
146,3.269998550415039,0,1,0
156,3.13,0,1,0
158,3.55,0,1,0
149,3.54,1,1,0
152,3.42,1,1,0
155,3.04,0,1,0
153,3.52,1,1,0
145,3.05,0,1,0
160,3.05,0,1,0
154,3.34,0,1,0
154,3.17,0,1,0
154,2.75,1,1,0
151,3.24,1,1,0
141,3.09,0,1,0
147,2.88,0,1,0
139,3,1,1,0
159,3.44,0,1,0
160,2.72,0,1,0
154,3.17,0,1,1
150,2.97,0,1,0
147,3.08,0,1,0
159,3.11,0,1,0
157,3.4,0,1,0
148,3.31,0,1,0
148,2.63,1,1,0
156,2.72,1,1,0
146,3.1699981689453125,0,1,0
153,3.16,1,1,0
157,2.16,1,1,1
156,3.17,0,1,0
155,2.79,1,1,0
150,3.04,1,1,0
151,3.33,0,1,0
151,3.18,0,1,0
157,3.09,0,1,0
150,3.28,1,1,0
141,2.87,1,1,0
142,3.23,0,1,0
145,2.65,0,1,0
159,3.3,1,1,0
151,3.1,0,1,0
156,3.52,0,1,0
151,2.89,1,1,0
149,3.4,1,1,0
155,2.8,0,1,0
149,3.46,0,1,0
144,3.12,1,1,0
149,3.33,0,1,0
156,3.56,0,1,0
159,2.8999996185302734,0,1,1
143,3.2,0,1,0
159,3.41,0,1,0
156,3.42,0,1,0
160,3.09,1,1,1
153,2.46,1,1,0
156,3.19,0,1,0
147,3.41,0,1,0
156,3.49,1,1,0
152,2.72,0,1,0
153,2.82,0,1,0
147,3.16,1,1,0
151,3.01,0,1,0
154,2.27,0,1,0
148,2.47,1,1,0
148,3.22,0,1,0
147,2.72,0,1,0
157,3.35,1,1,1
151,3.28,0,1,0
158,3.35,0,1,0
152,3.07,0,1,0
152,3.22,0,1,0
153,2.7,1,1,0
142,2.15,1,1,0
147,3.28,0,1,0
148,3.26,0,1,0
152,3.39,1,1,0
154,3.27,1,1,0
154,3.22,0,1,0
150,3.43,1,1,0
151,2.92,1,1,0
150,3.21,1,1,0
157,3.51,1,1,0
151,2.67,1,1,0
147,3.14,0,1,0
146,2.67,1,1,0
148,3.3,1,1,0
141,3.23,0,1,0
150,3.43,1,1,1
155,3.04,0,1,0
159,3.34,1,1,0
144,3.12,1,1,0
157,3.52,0,1,0
153,2.8,1,1,0
149,2.59,1,1,0
133,2.89,0,1,0
147,3.1999988555908203,0,1,0
157,3.21,1,1,0
139,3.33,1,1,0
149,2.83,0,1,0
142,2.39,1,1,0
144,3.24,0,1,0
159,2.7,0,1,0
159,3.47,1,1,0
146,2.38,0,1,0
160,3.06,1,1,0
147,3.29,0,1,0
155,2.93,1,1,0
145,3.1,0,1,0
154,3.33,0,1,0
150,3,1,1,0
139,2.75,1,1,0
150,3.17,1,1,0
156,3.23,0,1,0
156,3.55,1,1,1
146,2.82,0,1,0
146,2.27,0,1,0
157,2.86,1,1,1
160,3.52,0,1,0
155,2.79,1,1,0
158,3.42,0,1,0
158,3.03,0,1,0
135,3.01,1,1,0
150,3.54,0,1,0
158,3.28,0,1,0
160,2.89,1,1,0
151,3.26,1,1,0
147,3.08,1,1,0
149,3.46,1,1,0
156,3.47,0,1,0
156,2.58,1,1,0
147,3.52,1,1,0
157,3.32,1,1,0
157,2.99,0,1,0
150,3.07,1,1,0
156,3.14,0,1,0
151,3.28,1,1,0
152,3.24,0,1,0
150,2.74,0,1,0
148,2.75,1,1,0
155,3.37,0,1,0
155,2.93,0,1,1
153,2.43,0,1,0
155,3.12,0,1,1
157,3.56,1,1,0
149,3.34,0,1,0
153,3.34,0,1,0
155,2.55,1,1,1
157,3.279998779296875,0,1,0
155,3.17,0,1,0
156,3.47,0,1,0
147,3.29,1,1,0
149,2.23,0,1,0
149,3.43,0,1,0
149,2.589998245239258,0,1,0
160,3.4,0,1,0
147,3.23,1,1,0
146,2.71,1,1,0
138,3.14,0,1,0
144,3.03,1,1,0
155,3.13,1,1,0
153,3.26,0,1,0
153,3.05,0,1,0
147,3.23,1,1,0
155,2.99,0,1,1
155,2.25,0,1,0
154,3.29,0,1,0
141,3.21,0,1,0
154,2.8,0,1,0
142,3.32,0,1,0
145,3.45,0,1,0
153,3.46,0,1,1
151,3.15,1,1,0
145,3.09,0,1,0
154,3.35,0,1,0
147,2.67,1,1,0
151,3.38,0,1,0
144,3.36,1,1,0
159,3.46,0,1,0
154,3.43,1,1,0
160,3.29,1,1,1
155,3.54,0,1,0
150,2.59,1,1,0
148,3.28,1,1,0
153,3.13,0,1,0
148,3.22,0,1,0
151,3.02,1,1,0
158,2.67,1,1,1
148,2.36,0,1,0
148,2.7,0,1,0
148,3.35,0,1,0
148,2.91,0,1,0
158,3.41,0,1,0
156,3.22,0,1,0
158,3.2,1,1,0
159,3,1,1,0
158,3.43,1,1,1
156,3.43,0,1,1
136,2.67,1,1,0
150,3.47,0,1,0
151,2.67,1,1,0
158,3.25,0,1,0
156,3.28,1,1,0
160,3.42,0,1,0
157,3.06,0,1,1
155,3.07,0,1,0
160,2.6,0,1,0
152,2.93,0,1,1
145,3.23,1,1,0
151,2.87,1,1,0
157,3.17,0,1,0
159,3.48,0,1,0
153,3.19,0,1,0
147,3.35,0,1,0
150,3,0,1,0
160,2.96,1,1,0
152,3.4199981689453125,0,1,0
140,3.13,0,1,0
148,3.14,0,1,0
159,3.41,0,1,0
143,2.54,0,1,0
159,3.46,0,1,0
153,2.83,0,1,0
146,2.45,0,1,0
150,3.44,1,1,0
153,3.38,0,1,0
143,2.99,1,1,0
153,3.37,0,1,0
151,3.37,1,1,0
159,3.3599987030029297,0,1,0
152,3.46,1,1,0
145,2.75,0,1,0
158,2.44,0,1,0
157,3.47,0,1,0
154,3.02,0,1,0
152,3.41,1,1,0
159,3.4399986267089844,0,1,0
160,3.52,0,1,0
147,3.36,1,1,0
156,2.94,1,1,1
143,3.13,1,1,0
141,3.279998779296875,0,1,0
154,2.88,0,1,0
141,3.25,0,1,0
156,3.07,1,1,1
158,3.25,0,1,0
157,3.31,0,1,0
156,2.21,0,1,0
155,3.35,0,1,0
152,2.93,0,1,0
157,3.26,1,1,0
158,3.48,1,1,0
149,3.41,1,1,0
151,3.19,0,1,0
158,2.6,0,1,0
157,2.93,0,1,0
137,3.44,1,1,0
145,2.86,0,1,0
157,3.54,0,1,0
156,2.9399986267089844,0,1,0
150,2.9,0,1,0
149,3.47,1,1,0
159,3.51,0,1,0
150,3.16,1,1,0
160,3.06,0,1,1
157,2.88,1,1,0
145,3.37,0,1,0
155,3,0,1,0
160,3.28,1,1,0
157,2.88,0,1,0
151,3.47,0,1,0
145,3.02,0,1,0
154,3.17,0,1,0
160,3.49,0,1,0
153,3.17,0,1,1
159,3.1,1,1,1
154,3.42,1,1,0
151,3.42,0,1,0
143,2.54,1,1,0
155,2.95,1,1,0
160,2.71,0,1,0
153,3.06,0,1,0
159,3.37,1,1,0
160,2.37,1,1,0
156,3.32,0,1,0
152,2.74,0,1,0
156,3.52,0,1,0
159,3.31,0,1,0
159,2.84,0,1,0
148,3.53,0,1,0
146,3.46,0,1,0
158,3.55,0,1,0
158,2.5,1,1,1
145,3.34,0,1,0
154,3.2,1,1,1
147,2.92,0,1,0
151,2.82,0,1,0
156,2.83,0,1,1
152,3.01,0,1,0
155,3.34,1,1,0
159,3.47,0,1,0
157,3.24,1,1,1
160,3.05,0,1,0
153,3.41,0,1,1
139,2.4,1,1,0
152,3.56,0,1,1
143,2.81,1,1,0
149,2.8,0,1,0
149,3.4499988555908203,0,1,0
145,3.47,0,1,0
146,2.76,0,1,0
146,3.33,1,1,0
160,3.37,0,1,0
147,2.98,0,1,0
158,2.82,0,1,0
147,2.9,1,1,0
154,2.83,1,1,0
149,3.39,0,1,0
159,3.49,1,1,0
148,3.11,0,1,0
148,3.53,1,1,0
151,3.35,1,1,0
160,2.78,1,1,0
153,3.52,1,1,0
155,3.04,0,1,0
135,2.43,1,1,0
146,3.31,0,1,0
149,3.25,0,1,0
144,3.28,1,1,0
154,2.99,0,1,1
154,3.23,1,1,1
155,3.47,0,1,0
154,3.53,0,1,0
151,3.54,1,1,1
157,3.38,0,1,1
156,2.75,0,1,0
155,3.39,1,1,0
154,3.45,0,1,0
156,2.67,1,1,0
158,3.49,1,1,0
159,3.49,1,1,1
151,3.4,1,1,0
160,3.35,0,1,0
146,2.96,1,1,0
148,3.17,0,1,0
135,3.39,0,1,0
153,3.56,1,1,1
147,3.35,0,1,0
160,3.49,1,1,1
147,2.52,1,1,0
144,3.53,0,1,0
156,2.81,1,1,0
143,2.39,1,1,0
160,3.17,0,1,1
154,2.8599987030029297,0,1,0
138,2.9,1,1,0
156,3.29,0,1,0
160,3.14,0,1,0
147,3.1899986267089844,0,1,0
158,3.46,0,1,0
159,3.51,0,1,0
159,2.74,1,1,0
159,3.47,0,1,0
160,3.56,1,1,1
149,3.53,0,1,0
157,3.2,1,1,0
158,3.22,1,1,0
158,3.37,1,1,0
153,2.95,0,1,0
159,3.54,0,1,0
151,2.84,0,1,0
154,3.1,0,1,0
150,3.559999465942383,0,1,0
149,3.26,1,1,0
153,3.14,0,1,0
143,2.98,0,1,0
156,3.08,0,1,0
159,3.1,0,1,0
149,3.22,1,1,0
146,2.61,0,1,0
155,2.78,1,1,0
152,3.15,0,1,0
148,3.29,0,1,0
158,3.2,0,1,0
156,3.25,1,1,1
147,3.44,1,1,0
152,3.14,1,1,0
142,3.18,0,1,0
147,2.26,1,1,0
153,2.81,0,1,0
144,3.31,1,1,0
147,3.4,1,1,0
136,3.27,1,1,0
140,2.45,0,1,0
151,3.1399993896484375,0,1,0
158,3.45,1,1,0
148,2.97,0,1,0
158,3.34,0,1,1
142,2.82,0,1,0
159,3.51,0,1,0
160,3.23,0,1,0
143,3.33,1,1,0
149,2.77,1,1,0
159,3.52,1,1,1
158,2.56,0,1,0
160,3.5,0,1,0
158,3.4,0,1,1
160,2.42,0,1,0
153,2.74,1,1,0
159,2.92,0,1,0
150,3.519998550415039,0,1,0
143,2.53,0,1,0
159,3.37,0,1,0
159,3.09,0,1,0
160,3.22,0,1,0
152,3.45,0,1,1
149,2.62,1,1,0
138,2.59,0,1,0
143,3.45,1,1,0
139,2.65,0,1,0
144,2.68,0,1,0
147,3.26,0,1,0
160,2.9,1,1,1
155,3.52,0,1,0
139,2.78,1,1,0
148,3.49,1,1,1
152,2.6,0,1,0
160,3.35,1,1,0
147,3.05,0,1,0
157,2.92,0,1,0
158,2.76,0,1,1
149,2.8699989318847656,0,1,0
153,3.01,0,1,0
151,2.86,0,1,0
145,3.52,0,1,0
153,3.06,1,1,0
151,3.18,0,1,0
152,3.27,1,1,0
149,2.11,0,1,0
158,2.54,0,1,1
159,3.17,1,1,1
157,2.7,1,1,0
153,3.09,1,1,0
151,3.05,0,1,0
159,2.9,1,1,1
158,3.36,0,1,0
160,3.42,1,1,0
137,3.51,0,1,0
156,3.06,0,1,0
152,2.96,0,1,0
155,2.91,1,1,1
158,3.5,0,1,0
150,3.21,1,1,1
155,2.09,1,1,0
159,2.64,1,1,1
146,3.16,0,1,0
131,3.33,0,1,0
149,2.53,1,1,0
153,2.92,0,1,0
156,3.47,0,1,0
147,3.33,1,1,0
160,2.44,1,1,1
159,2.41,1,1,0
146,3.29,1,1,1
141,2.77,0,1,0
154,3.16,0,1,0
151,2.76,1,1,0
156,3.22,0,1,0
157,3.37,0,1,0
152,2.97,1,1,0
151,3.42,0,1,0
152,3.09,1,1,0
159,3.39,0,1,0
150,1.78,1,1,0
145,2.41,0,1,0
159,3.25,0,1,0
155,3.259998321533203,0,1,0
160,2.68,0,1,0
153,3.4,1,1,0
158,3.22,1,1,1
152,3.11,0,1,1
158,3.04,1,1,0
150,2.97,0,1,0
156,3.54,0,1,1
135,2.9,0,1,0
127,2.92,1,1,0
149,2.98,1,1,1
157,2.99,0,1,0
136,2.95,0,1,0
152,3.24,0,1,0
157,2.89,0,1,0
146,3.11,0,1,0
155,2.90999984741211,0,1,0
151,2.87,0,1,0
155,2.87,0,1,0
152,3,1,1,0
158,3.39,0,1,0
142,3.01,1,1,0
157,3.48,1,1,0
158,3.55,0,1,1
154,3.17,0,1,1
156,3.11,1,1,0
152,3.42,0,1,0
158,3.25,0,1,0
157,2.77,0,1,0
150,3.41,1,1,0
153,3.15,0,1,0
151,3.29,1,1,0
138,2.86,1,1,0
149,3.09,0,1,0
148,3.12,0,1,0
158,2.84,0,1,1
158,2.72,1,1,1
152,3.53,1,1,0
149,2.97,1,1,0
159,3.07,0,1,0
160,3.52,0,1,0
143,3.32,0,1,0
159,3.5,0,1,0
160,3.11,0,1,0
151,2.81,1,1,0
153,3.42,0,1,0
158,3.32,0,1,0
140,2.86,0,1,0
150,2.47,0,1,0
149,3.31,0,1,0
152,3.49,1,1,0
141,3.38,0,1,0
158,3.49,0,1,0
151,2.65,0,1,0
154,3.09,0,1,0
150,3.26,1,1,0
156,3.28,1,1,1
151,3.48,0,1,0
146,3.17,1,1,0
150,2.86,1,1,0
156,3.1,0,1,0
155,3.01,1,1,1
151,2.78,0,1,0
141,2.87,0,1,0
147,2.95,0,1,0
149,3.11,0,1,0
151,2.82,0,1,0
155,3.25,0,1,1
144,3.28,0,1,0
142,3.42,0,1,0
141,3.13,1,1,0
151,3.14,1,1,1
151,2.97,1,1,0
154,2.72,1,1,1
144,2.98,1,1,0
155,3.48,0,1,1
154,3.06,0,1,1
150,2.65,1,1,0
157,3.05,0,1,0
147,3.08,1,1,0
139,3.06,1,1,0
158,3.26,1,1,0
153,3.18,0,1,1
159,3.44,1,1,0
153,2.98,1,1,0
151,3.12,0,1,0
147,3.34,0,1,0
152,2.43,1,1,0
147,3.56,1,1,0
148,2.63,0,1,0
148,2.89,0,1,0
147,3.17,1,1,0
158,3.37,0,1,0
153,3.01,0,1,0
159,2.26,1,1,0
157,3.52,0,1,0
152,3.47,1,1,1
160,3.09,1,1,1
153,2.61,0,1,0
155,2.88,0,1,0
145,2.95,1,1,0
147,3.35,1,1,0
141,3.5,0,1,0
160,3.41,1,1,0
146,3.46,0,1,0
152,3.36,0,1,0
148,2.4,0,1,0
139,3.11,1,1,0
141,2.77,1,1,0
149,3.26,0,1,0
156,2.57,1,1,0
149,2.63,0,1,0
158,3.43,0,1,0
143,3.28,0,1,0
160,3.33,0,1,0
154,3.49,0,1,0
137,2.67,0,1,0
148,2.9,1,1,0
153,2.82,1,1,0
153,3.13,0,1,0
160,3.27,1,1,0
159,3.46,0,1,1
152,3.42,1,1,0
159,3.27,1,1,1
159,3.4,0,1,0
158,3.5,0,1,0
153,3.24,0,1,0
156,3.27,1,1,1
154,3.16,0,1,0
154,3.21,0,1,1
158,3.05,0,1,0
132,1.77,0,1,0
151,3.35,1,1,0
150,2.61,0,1,0
157,2.96,0,1,0
154,3.32,1,1,1
150,3.17,0,1,0
153,2.66,0,1,1
154,3.3,0,1,0
